id_transacao,valor,tempo,fim_de_semana,idade_cliente,tipo_transacao,cidade,perfil,numero_transacoes,fraude
12534,1000.0,9.248624059521045,1,46,saque,Aracaju,Não Aposentado,1,0
12535,1000.0,8.800492617560733,0,31,compra,Salvador,Não Aposentado,5,1
12536,1000.0,4.51089396660034,1,62,compra,Boa Vista,Aposentado,1,0
12537,1000.0,8.599266441292492,0,65,compra,São Paulo,Aposentado,4,1
12538,1000.0,2.5991560589633975,0,67,compra,João Pessoa,Aposentado,4,1
12539,1000.0,22.6475912736035,1,19,compra,Belo Horizonte,Estudante,1,0
12540,1000.0,8.290812038458633,0,76,compra,Vitória,Aposentado,1,0
12541,1000.0,21.4471965204579,0,54,compra,Brasília,Não Aposentado,2,0
12542,1000.0,4.069393073049694,1,66,saque,Rio de Janeiro,Aposentado,2,0
12543,1000.0,12.01960805552291,0,76,compra,São Luís,Aposentado,4,1
12544,1000.0,2.8059647097621614,1,44,compra,Salvador,Não Aposentado,1,0
12545,1000.0,16.073880214643207,0,61,compra,Goiânia,Aposentado,1,0
12546,1000.0,1.1982549297709824,0,72,compra,Natal,Aposentado,1,0
12547,1000.0,18.0459732938469,0,64,transferencia,Teresina,Aposentado,4,1
12548,1000.0,17.059526308541486,0,40,compra,Belém,Não Aposentado,5,1
12549,1000.0,9.436601534753011,0,39,compra,Florianópolis,Não Aposentado,1,0
12550,1000.0,14.573597875395693,0,21,compra,Boa Vista,Estudante,1,0
12551,1000.0,6.503726701712893,0,21,compra,Belém,Estudante,4,1
12552,1000.0,2.850510650990416,0,44,compra,Macapá,Não Aposentado,3,1
12553,1000.0,9.201696219166685,0,45,compra,Fortaleza,Não Aposentado,3,1
12554,1000.0,5.598644814409546,0,34,saque,Belo Horizonte,Não Aposentado,2,0
12555,1000.0,10.727586995088467,0,33,compra,Salvador,Não Aposentado,5,1
12556,1000.0,22.657723338622972,0,56,saque,Aracaju,Não Aposentado,2,0
12557,1000.0,2.6310640337161635,0,58,saque,Boa Vista,Não Aposentado,3,1
12558,1000.0,2.306706111765215,0,19,compra,Fortaleza,Estudante,5,1
12559,1000.0,16.974336562593507,0,29,compra,Belém,Estudante,1,0
12560,1000.0,5.437535025354422,0,69,compra,Salvador,Aposentado,3,1
12561,1000.0,18.562829613899126,0,79,compra,Teresina,Aposentado,3,1
12562,1000.0,8.532848522864512,1,47,compra,Rio Branco,Não Aposentado,5,1
12563,1000.0,5.395976841612821,1,26,compra,Belo Horizonte,Estudante,3,1
12564,1000.0,21.68646220973424,0,43,transferencia,João Pessoa,Não Aposentado,5,1
12565,1000.0,20.018408752657862,0,20,saque,João Pessoa,Estudante,2,0
12566,1000.0,15.31035131725061,0,52,saque,Curitiba,Não Aposentado,2,0
12567,1000.0,21.324338439165015,1,47,saque,São Paulo,Não Aposentado,1,0
12568,1000.0,11.412346769896232,0,63,compra,São Paulo,Aposentado,4,1
12569,1000.0,9.254313441166321,0,33,compra,Salvador,Não Aposentado,3,1
12570,1000.0,15.937634386200479,0,66,transferencia,Fortaleza,Aposentado,1,0
12571,1000.0,1.9859191015916435,0,41,compra,Belo Horizonte,Não Aposentado,2,0
12572,1000.0,9.560427439094454,0,55,saque,Rio de Janeiro,Não Aposentado,5,1
12573,1000.0,6.815188070163056,0,65,compra,Brasília,Aposentado,3,1
12574,1000.0,13.54202268267099,0,46,compra,São Paulo,Não Aposentado,1,0
12575,1000.0,11.857173222178549,1,79,compra,Belo Horizonte,Aposentado,4,1
12576,1000.0,4.712754715533706,0,62,compra,Rio de Janeiro,Aposentado,1,0
12577,1000.0,15.872304877197141,0,19,compra,Goiânia,Estudante,1,0
12578,1000.0,23.865954135142182,0,41,compra,Rio Branco,Não Aposentado,3,1
12579,1000.0,7.234382306389125,0,49,compra,Macapá,Não Aposentado,1,0
12580,1000.0,13.286053692684142,0,58,compra,Rio de Janeiro,Não Aposentado,2,0
12581,1000.0,3.5321914433988777,0,63,saque,Goiânia,Aposentado,3,1
12582,1000.0,10.820142100447221,0,63,saque,Brasília,Aposentado,2,0
12583,1000.0,20.303048442880538,0,47,transferencia,Curitiba,Não Aposentado,5,1
12584,1000.0,14.106469715690398,0,70,transferencia,Goiânia,Aposentado,1,0
12585,1000.0,7.533536940441507,0,62,compra,Teresina,Aposentado,3,1
12586,1000.0,7.731649752707033,0,65,transferencia,Recife,Aposentado,4,1
12587,1000.0,10.094946273579602,1,74,compra,São Luís,Aposentado,4,1
12588,1000.0,16.266200360140523,1,39,compra,Belém,Não Aposentado,3,1
12589,1000.0,2.4329853971473847,0,53,transferencia,Recife,Não Aposentado,1,0
12590,1000.0,20.127532083783272,0,37,saque,Vitória,Não Aposentado,3,1
12591,1000.0,16.029910401760826,0,56,saque,Curitiba,Não Aposentado,5,1
12592,1000.0,22.068384141170327,1,37,compra,João Pessoa,Não Aposentado,1,0
12593,1000.0,15.443345910965432,0,35,compra,Boa Vista,Não Aposentado,2,0
12594,1000.0,13.432489423041025,0,53,compra,Natal,Não Aposentado,2,0
12595,1000.0,15.058128173019341,0,31,compra,Belém,Não Aposentado,5,1
12596,1000.0,5.462964031405358,0,51,transferencia,Curitiba,Não Aposentado,1,0
12597,1000.0,2.6775882737941465,1,22,saque,Palmas,Estudante,2,0
12598,1000.0,15.355559147010258,1,77,compra,Goiânia,Aposentado,4,1
12599,1000.0,12.595563494965933,0,42,transferencia,Maceió,Não Aposentado,2,0
12600,1000.0,12.435068550872971,1,56,saque,Natal,Não Aposentado,4,1
12601,1000.0,7.339851298036315,0,38,compra,Palmas,Não Aposentado,1,0
12602,1000.0,6.668026564969183,0,65,saque,Belém,Aposentado,1,1
12603,1000.0,22.77249267560807,0,27,saque,Macapá,Estudante,1,0
12604,1000.0,17.164981495761857,0,46,saque,Natal,Não Aposentado,2,0
12605,1000.0,8.82134806945744,0,68,compra,Natal,Aposentado,4,1
12606,1000.0,23.39899426315456,1,79,saque,Cuiabá,Aposentado,2,0
12607,1000.0,3.9279787712994096,0,29,compra,Curitiba,Estudante,4,1
12608,1000.0,8.895747951916306,0,24,compra,Palmas,Estudante,5,1
12609,1000.0,21.86793899822903,1,29,compra,Belém,Estudante,4,1
12610,1000.0,16.743413754566333,1,63,compra,Vitória,Aposentado,3,1
12611,1000.0,9.194787472290626,0,41,saque,Macapá,Não Aposentado,5,1
12612,1000.0,15.585039600075092,1,57,compra,Brasília,Não Aposentado,5,1
12613,1000.0,17.386303752877105,0,62,compra,Salvador,Aposentado,3,1
12614,1000.0,19.567965482391184,0,63,compra,Boa Vista,Aposentado,3,1
12615,1000.0,23.604763811753585,0,22,compra,Goiânia,Estudante,4,1
12616,1000.0,18.92465378575858,1,76,compra,Palmas,Aposentado,1,0
12617,1000.0,0.6239737859069416,0,58,compra,Belém,Não Aposentado,1,0
12618,1000.0,7.765049320372798,0,46,saque,Maceió,Não Aposentado,1,0
12619,1000.0,23.952834981818228,1,27,saque,Natal,Estudante,4,1
12620,1000.0,3.3817906401960034,0,52,compra,Florianópolis,Não Aposentado,1,0
12621,1000.0,21.945988631880027,0,56,compra,Goiânia,Não Aposentado,4,1
12622,1000.0,13.356979183278524,0,46,compra,Fortaleza,Não Aposentado,2,0
12623,1000.0,4.5505401114463035,0,46,compra,Curitiba,Não Aposentado,3,1
12624,1157.8781656252338,4.58372604606698,0,74,transferencia,Goiânia,Aposentado,3,1
12625,1000.0,3.9936746362283095,1,77,transferencia,João Pessoa,Aposentado,4,1
12626,1000.0,2.3768254223590386,1,35,compra,Belém,Não Aposentado,2,0
12627,1000.0,14.628095253414116,0,43,compra,Maceió,Não Aposentado,3,1
12628,1000.0,17.6607041078328,0,69,saque,Brasília,Aposentado,3,1
12629,1000.0,12.135636480059759,1,58,compra,Recife,Não Aposentado,3,1
12630,1000.0,15.524711806457727,0,64,compra,Rio de Janeiro,Aposentado,3,1
12631,1000.0,13.12382954736849,1,64,compra,Campo Grande,Aposentado,4,1
12632,1000.0,12.195344105293778,0,62,saque,Belém,Aposentado,4,1
12633,1000.0,19.993944233255043,1,74,saque,Macapá,Aposentado,3,1
12634,1000.0,22.371240234420895,0,38,saque,Manaus,Não Aposentado,3,1
12635,1000.0,18.03954455029214,1,24,compra,Campo Grande,Estudante,1,0
12636,1000.0,1.3401178144770292,0,19,transferencia,Florianópolis,Estudante,5,1
12637,1000.0,7.298496020976059,0,45,compra,Campo Grande,Não Aposentado,3,1
12638,1000.0,2.900986656099718,1,73,compra,Maceió,Aposentado,1,0
12639,1000.0,17.790299140524407,1,44,compra,Rio Branco,Não Aposentado,2,0
12640,1000.0,2.3693720953768986,0,45,transferencia,Recife,Não Aposentado,3,1
12641,1000.0,7.517473249463076,1,79,compra,Maceió,Aposentado,1,0
12642,1000.0,1.6447350641586667,1,29,compra,Maceió,Estudante,2,0
12643,1000.0,1.1699057729749072,1,78,compra,Cuiabá,Aposentado,4,1
12644,1000.0,14.847052863678005,0,74,compra,Campo Grande,Aposentado,1,0
12645,1000.0,12.750663011713996,0,76,saque,Boa Vista,Aposentado,1,0
12646,1000.0,14.523956222641385,0,66,transferencia,Salvador,Aposentado,1,0
12647,1000.0,5.966842693820291,0,74,compra,Curitiba,Aposentado,1,0
12648,1000.0,0.7251037878091458,0,77,compra,Palmas,Aposentado,4,1
12649,1000.0,11.402506350871871,1,63,compra,João Pessoa,Aposentado,1,0
12650,1000.0,8.491108770118192,1,61,compra,Teresina,Aposentado,2,0
12651,1000.0,15.201623616793185,0,60,saque,Belo Horizonte,Aposentado,2,0
12652,1000.0,6.0064886165634865,0,25,compra,Vitória,Estudante,2,0
12653,1000.0,12.80376587389905,1,60,compra,Natal,Aposentado,3,1
12654,1000.0,3.1559763276123274,1,37,compra,São Luís,Não Aposentado,3,1
12655,1000.0,2.771415729070694,1,56,compra,João Pessoa,Não Aposentado,2,1
12656,1000.0,15.12505300290471,0,37,compra,Curitiba,Não Aposentado,2,0
12657,1000.0,15.42416847040003,1,68,saque,Manaus,Aposentado,1,1
12658,1000.0,16.37976904823097,1,29,saque,Cuiabá,Estudante,1,1
12659,1000.0,5.288896143598857,0,22,saque,Rio de Janeiro,Estudante,3,1
12660,1000.0,18.992774260395052,0,76,compra,Macapá,Aposentado,2,0
12661,1000.0,21.854787687789823,0,19,compra,Recife,Estudante,3,1
12662,1000.0,13.17325882429644,0,46,compra,Aracaju,Não Aposentado,3,1
12663,1000.0,1.2196469043771172,0,73,saque,Recife,Aposentado,2,0
12664,1000.0,4.190129058932282,1,46,compra,Boa Vista,Não Aposentado,3,1
12665,1000.0,21.50077449490913,0,62,compra,Rio Branco,Aposentado,4,1
12666,1000.0,11.281060376121086,1,45,compra,Belo Horizonte,Não Aposentado,1,0
12667,1000.0,11.438637285321558,0,19,compra,Curitiba,Estudante,1,1
12668,1000.0,13.16715538434784,1,39,saque,Teresina,Não Aposentado,4,1
12669,1000.0,8.268677227119323,1,27,transferencia,Salvador,Estudante,5,1
12670,1000.0,22.849868593011255,0,22,compra,Salvador,Estudante,5,1
12671,1000.0,14.875046877952059,1,65,saque,Campo Grande,Aposentado,1,0
12672,1000.0,19.7486075670788,1,61,compra,Belém,Aposentado,4,1
12673,1000.0,21.001681742458363,0,50,compra,Brasília,Não Aposentado,5,1
12674,1000.0,12.242586800736706,0,57,compra,Natal,Não Aposentado,1,0
12675,1000.0,7.488181069038005,1,38,compra,Rio Branco,Não Aposentado,5,1
12676,1000.0,17.913779749553775,0,23,compra,Vitória,Estudante,1,0
12677,1000.0,15.345860107137405,0,32,compra,João Pessoa,Não Aposentado,1,0
12678,1000.0,2.0750669406395454,1,22,compra,Porto Alegre,Estudante,1,0
12679,1000.0,23.620903740760475,1,61,saque,Porto Alegre,Aposentado,3,1
12680,1000.0,15.390244284605751,1,54,compra,Macapá,Não Aposentado,2,0
12681,1000.0,16.582088275840427,1,67,compra,São Paulo,Aposentado,1,0
12682,1000.0,7.555315528346864,0,40,compra,Palmas,Não Aposentado,2,0
12683,1000.0,20.505449168755987,0,24,compra,Porto Velho,Estudante,5,1
12684,1000.0,10.098570996476901,0,77,compra,Rio Branco,Aposentado,3,1
12685,1000.0,14.176414558138742,0,25,compra,Salvador,Estudante,2,0
12686,1000.0,20.694530363902835,0,27,compra,Boa Vista,Estudante,5,1
12687,1000.0,10.333790722673935,0,42,compra,Belém,Não Aposentado,1,0
12688,1000.0,9.005978053022968,1,36,compra,Goiânia,Não Aposentado,5,1
12689,1000.0,8.85038884396226,0,43,compra,Florianópolis,Não Aposentado,3,1
12690,1000.0,15.532085903396167,0,35,compra,João Pessoa,Não Aposentado,5,1
12691,1000.0,19.375741713117094,0,70,transferencia,João Pessoa,Aposentado,2,0
12692,1000.0,7.930802936657137,0,53,compra,Vitória,Não Aposentado,4,1
12693,1000.0,16.341053760605817,0,48,saque,Aracaju,Não Aposentado,2,0
12694,1000.0,9.359925690078859,1,24,compra,Macapá,Estudante,3,1
12695,1000.0,4.647979821639002,1,73,compra,Manaus,Aposentado,2,0
12696,1000.0,14.802011123095008,1,66,compra,Vitória,Aposentado,2,0
12697,1000.0,16.579783402300947,1,47,compra,Florianópolis,Não Aposentado,1,0
12698,1000.0,7.069501489251617,0,50,compra,Curitiba,Não Aposentado,3,1
12699,1000.0,14.793134984283569,1,25,saque,Brasília,Estudante,2,0
12700,1000.0,0.6415040770153686,1,41,saque,São Paulo,Não Aposentado,2,0
12701,1000.0,11.5332592043892,0,40,compra,Florianópolis,Não Aposentado,2,0
12702,1000.0,17.85214483602512,0,45,saque,Campo Grande,Não Aposentado,2,0
12703,1000.0,14.51221026636511,1,48,saque,Palmas,Não Aposentado,3,1
12704,1000.0,22.187540779471096,1,31,compra,Goiânia,Não Aposentado,5,1
12705,1000.0,0.8382275760290279,1,64,compra,Belém,Aposentado,2,0
12706,1000.0,5.660799212204017,0,46,compra,Florianópolis,Não Aposentado,1,0
12707,1000.0,14.02942762037388,0,49,saque,João Pessoa,Não Aposentado,2,0
12708,1000.0,16.69608692946195,0,47,compra,Aracaju,Não Aposentado,3,1
12709,1000.0,5.458913524962743,1,44,compra,Salvador,Não Aposentado,4,1
12710,1000.0,16.24828936564495,0,41,saque,Macapá,Não Aposentado,1,0
12711,1000.0,15.61275027183638,1,32,compra,Belém,Não Aposentado,5,1
12712,1000.0,8.421278984599759,0,55,transferencia,Salvador,Não Aposentado,3,1
12713,1000.0,18.300221165902748,1,20,compra,Florianópolis,Estudante,3,1
12714,1000.0,13.9345993145508,0,54,compra,Maceió,Não Aposentado,4,1
12715,1000.0,9.709748718417643,0,51,compra,Manaus,Não Aposentado,5,1
12716,1000.0,12.984839964763001,1,52,saque,Rio Branco,Não Aposentado,3,1
12717,1000.0,10.783813332601726,1,68,saque,Fortaleza,Aposentado,3,1
12718,1000.0,10.500020733033121,0,29,compra,Palmas,Estudante,5,1
12719,1000.0,16.062552487930994,0,48,saque,Goiânia,Não Aposentado,2,0
12720,1000.0,18.456307325821506,1,34,compra,Fortaleza,Não Aposentado,1,0
12721,1000.0,11.281885752686259,0,20,saque,Cuiabá,Estudante,3,1
12722,1000.0,21.301007612959836,1,36,compra,Salvador,Não Aposentado,4,1
12723,1000.0,9.650917765633544,0,71,saque,Aracaju,Aposentado,2,0
12724,1000.0,18.3712776569779,1,54,compra,Campo Grande,Não Aposentado,1,0
12725,1000.0,3.646239746301063,1,54,compra,Palmas,Não Aposentado,2,0
12726,1000.0,4.758859803739772,0,25,compra,Porto Velho,Estudante,5,1
12727,1000.0,19.847946764653212,0,33,compra,Teresina,Não Aposentado,1,0
12728,1000.0,17.32960372507549,0,76,compra,Rio de Janeiro,Aposentado,3,1
12729,1000.0,12.53559755322004,0,39,saque,São Luís,Não Aposentado,5,1
12730,1000.0,11.205852094897882,0,59,compra,Belém,Não Aposentado,3,1
12731,1000.0,2.3431277187568655,0,34,transferencia,Palmas,Não Aposentado,4,1
12732,1000.0,9.577800602932172,0,76,compra,Aracaju,Aposentado,4,1
12733,1000.0,2.7690437757604567,1,28,compra,Aracaju,Estudante,1,0
12734,1000.0,14.59236391555921,0,18,compra,Manaus,Estudante,4,1
12735,1000.0,18.45163382632848,0,22,transferencia,Manaus,Estudante,2,0
12736,1000.0,0.8884394997474443,0,53,saque,Vitória,Não Aposentado,1,0
12737,1000.0,7.883739747956698,1,70,saque,Recife,Aposentado,3,1
12738,1000.0,22.243439141786688,0,32,compra,Natal,Não Aposentado,3,1
12739,1000.0,3.6976384984822293,0,23,compra,Palmas,Estudante,3,1
12740,1000.0,11.326254058155358,0,67,compra,Rio Branco,Aposentado,1,0
12741,1000.0,13.414436264561097,0,43,transferencia,Florianópolis,Não Aposentado,3,1
12742,1000.0,15.43867673658955,0,52,compra,Belém,Não Aposentado,4,1
12743,1000.0,14.452766494406577,0,37,compra,Goiânia,Não Aposentado,3,1
12744,1000.0,21.97688575626372,1,19,compra,Aracaju,Estudante,5,1
12745,1000.0,22.643725715568756,0,38,compra,Fortaleza,Não Aposentado,2,1
12746,1000.0,19.614559888511444,0,73,compra,Porto Velho,Aposentado,3,1
12747,1000.0,11.679518182673034,0,50,compra,Teresina,Não Aposentado,1,0
12748,1000.0,3.9244431111762363,0,62,compra,Palmas,Aposentado,2,0
12749,1000.0,8.108201807368152,1,31,compra,Florianópolis,Não Aposentado,3,1
12750,1000.0,10.928761132792204,0,60,compra,Curitiba,Aposentado,1,0
12751,1000.0,2.436745274121617,1,71,compra,Porto Velho,Aposentado,3,1
12752,1000.0,16.56690916515481,0,44,saque,Brasília,Não Aposentado,2,0
12753,1000.0,10.023524638578328,0,60,saque,Brasília,Aposentado,2,0
12754,1000.0,23.832314618652127,1,67,compra,Campo Grande,Aposentado,2,0
12755,1000.0,21.58098777679826,1,30,compra,Florianópolis,Não Aposentado,4,1
12756,1000.0,7.084113662450263,0,29,compra,Fortaleza,Estudante,4,1
12757,1000.0,6.85012378938628,0,64,compra,Florianópolis,Aposentado,4,1
12758,1000.0,1.1953178789950067,1,26,compra,Palmas,Estudante,2,0
12759,1000.0,19.788954201708414,1,77,compra,Porto Alegre,Aposentado,1,0
12760,1000.0,21.821706473695915,0,53,transferencia,Palmas,Não Aposentado,5,1
12761,1000.0,13.691791738411386,0,66,saque,Fortaleza,Aposentado,1,0
12762,1000.0,20.850079110399257,0,56,saque,Rio Branco,Não Aposentado,5,1
12763,1000.0,17.704362168590823,1,29,compra,Salvador,Estudante,3,1
12764,1000.0,1.9424730552286524,0,43,compra,Florianópolis,Não Aposentado,3,1
12765,1000.0,9.15849205198009,1,75,compra,Curitiba,Aposentado,4,1
12766,1000.0,20.545173948574302,0,76,compra,João Pessoa,Aposentado,3,1
12767,1000.0,14.37804496925744,0,75,saque,Florianópolis,Aposentado,1,0
12768,1000.0,13.268348541814689,1,77,compra,Porto Velho,Aposentado,4,1
12769,1000.0,17.04748804748491,0,42,compra,Belém,Não Aposentado,1,0
12770,1000.0,1.0310452582584047,0,66,compra,Vitória,Aposentado,2,0
12771,1000.0,0.4215026361961236,0,32,compra,João Pessoa,Não Aposentado,4,1
12772,1000.0,2.279070811293387,1,65,transferencia,Rio de Janeiro,Aposentado,3,1
12773,1000.0,15.868963899376759,0,48,compra,Recife,Não Aposentado,1,0
12774,1000.0,16.84949152627464,0,72,compra,João Pessoa,Aposentado,2,1
12775,1000.0,5.315531854192015,0,43,compra,Natal,Não Aposentado,3,1
12776,1000.0,7.9646208706952555,1,40,compra,Porto Velho,Não Aposentado,2,0
12777,1000.0,20.294858990308924,0,53,compra,Maceió,Não Aposentado,2,0
12778,1056.9700733318773,17.9406833257651,0,23,compra,São Paulo,Estudante,1,0
12779,1000.0,0.4605592400623255,1,24,saque,Cuiabá,Estudante,2,0
12780,1000.0,2.5184427174662893,0,59,saque,João Pessoa,Não Aposentado,4,1
12781,1000.0,17.030479026625812,1,69,compra,Manaus,Aposentado,1,0
12782,1000.0,15.139656134523218,1,67,compra,Natal,Aposentado,3,1
12783,1000.0,0.8595357393258807,0,66,compra,Maceió,Aposentado,2,0
12784,1000.0,2.9950582659751133,0,72,saque,Salvador,Aposentado,3,1
12785,1000.0,18.045243409753194,1,25,compra,Palmas,Estudante,5,1
12786,1000.0,20.055422176685354,1,64,compra,Porto Velho,Aposentado,4,1
12787,1000.0,2.604849726646263,0,68,compra,Macapá,Aposentado,2,0
12788,1000.0,19.29297326502866,0,76,transferencia,Rio Branco,Aposentado,2,0
12789,1000.0,22.409465358039267,0,27,compra,Vitória,Estudante,2,0
12790,1000.0,19.620325250351478,0,67,compra,Macapá,Aposentado,1,0
12791,1000.0,12.877244440503205,0,30,saque,Aracaju,Não Aposentado,1,0
12792,1000.0,18.5560356752854,0,35,compra,Campo Grande,Não Aposentado,5,1
12793,1000.0,20.981419460249406,1,36,compra,Rio Branco,Não Aposentado,3,1
12794,1000.0,11.585235236267025,1,50,compra,Manaus,Não Aposentado,4,1
12795,1000.0,21.201234078247477,1,52,compra,Florianópolis,Não Aposentado,3,1
12796,1000.0,2.6160029908845823,0,62,saque,Boa Vista,Aposentado,3,1
12797,1000.0,14.803030839939996,0,34,compra,Rio de Janeiro,Não Aposentado,4,1
12798,1000.0,18.8904345600685,1,31,compra,Salvador,Não Aposentado,5,1
12799,1000.0,2.736162504333448,1,25,saque,Belém,Estudante,2,0
12800,1000.0,1.0496611559952669,0,60,transferencia,Florianópolis,Aposentado,3,1
12801,1000.0,22.644231830840354,1,47,saque,João Pessoa,Não Aposentado,2,0
12802,1000.0,10.83121728258004,0,29,transferencia,Salvador,Estudante,3,1
12803,1000.0,12.017745525843337,1,55,compra,Porto Alegre,Não Aposentado,4,1
12804,1000.0,11.334410872706558,0,46,compra,Belo Horizonte,Não Aposentado,1,1
12805,1000.0,10.626058636337618,1,66,saque,Teresina,Aposentado,1,1
12806,1000.0,4.491540594504041,1,46,compra,Aracaju,Não Aposentado,4,1
12807,1000.0,13.315817617497022,0,25,compra,Fortaleza,Estudante,1,0
12808,1000.0,8.278010395676098,0,19,compra,Belo Horizonte,Estudante,3,1
12809,1000.0,13.65991228393612,1,62,compra,Maceió,Aposentado,3,1
12810,1000.0,11.87010702085421,0,75,compra,Curitiba,Aposentado,3,1
12811,1000.0,22.52780371172946,0,34,compra,Belém,Não Aposentado,2,0
12812,1000.0,19.133095619864996,0,42,compra,São Paulo,Não Aposentado,4,1
12813,1000.0,8.501022166180157,0,36,saque,João Pessoa,Não Aposentado,4,1
12814,1000.0,5.004427615403005,1,25,saque,Manaus,Estudante,4,1
12815,1000.0,3.6443994287097645,1,73,compra,São Luís,Aposentado,3,1
12816,1000.0,14.993700505576882,0,46,saque,Recife,Não Aposentado,5,1
12817,1000.0,1.6534075681306106,0,65,compra,Palmas,Aposentado,3,1
12818,1000.0,7.5317777237538595,0,45,compra,Salvador,Não Aposentado,3,1
12819,1000.0,22.907907451291596,0,73,compra,Campo Grande,Aposentado,4,1
12820,1000.0,23.29821159474082,0,56,compra,Vitória,Não Aposentado,1,1
12821,1000.0,11.302740223921449,0,44,compra,Belo Horizonte,Não Aposentado,1,0
12822,1000.0,3.1951862567209677,0,36,compra,Natal,Não Aposentado,5,1
12823,1000.0,22.752633810753643,0,32,compra,Porto Alegre,Não Aposentado,3,1
12824,1000.0,21.136858350906987,0,49,compra,Salvador,Não Aposentado,4,1
12825,1000.0,14.456079411395914,1,62,compra,João Pessoa,Aposentado,3,1
12826,1000.0,4.354645137190922,1,39,compra,São Luís,Não Aposentado,2,0
12827,1000.0,4.240496268149475,0,53,saque,Brasília,Não Aposentado,4,1
12828,1000.0,7.747749726790096,0,19,transferencia,Brasília,Estudante,1,0
12829,1000.0,11.317835968100077,0,61,compra,Porto Velho,Aposentado,3,1
12830,1000.0,18.812616817278613,0,22,saque,Recife,Estudante,3,1
12831,1000.0,23.018931675223147,0,36,compra,Palmas,Não Aposentado,4,1
12832,1000.0,9.261070769107885,0,43,compra,Campo Grande,Não Aposentado,1,0
12833,1000.0,2.6264192696472977,1,63,compra,Vitória,Aposentado,2,0
12834,1000.0,5.127245820610511,0,23,transferencia,Curitiba,Estudante,4,1
12835,1000.0,12.841857703381555,0,59,compra,Macapá,Não Aposentado,1,0
12836,1000.0,15.10400867845614,0,78,compra,Salvador,Aposentado,2,0
12837,1000.0,18.753029722969526,0,77,transferencia,Boa Vista,Aposentado,2,0
12838,1000.0,4.37075403827898,0,44,compra,Manaus,Não Aposentado,4,1
12839,1000.0,6.452836822904497,0,44,compra,Campo Grande,Não Aposentado,4,1
12840,1000.0,18.84181892752615,0,65,saque,Vitória,Aposentado,3,1
12841,1000.0,0.2823376126413377,0,48,transferencia,Campo Grande,Não Aposentado,1,0
12842,1000.0,11.41624495095746,0,38,transferencia,Natal,Não Aposentado,2,0
12843,1000.0,15.661965499083129,0,64,compra,Salvador,Aposentado,2,0
12844,1000.0,4.031807005517174,0,44,saque,Belo Horizonte,Não Aposentado,2,0
12845,1000.0,23.63564680852506,0,33,transferencia,Brasília,Não Aposentado,3,1
12846,1000.0,1.3411263640917745,0,30,compra,Manaus,Não Aposentado,2,0
12847,1000.0,17.64476821171734,0,73,compra,Vitória,Aposentado,4,1
12848,1000.0,19.712282652594727,1,34,compra,Porto Velho,Não Aposentado,1,0
12849,1000.0,13.592489006501097,1,20,compra,Rio Branco,Estudante,5,1
12850,1000.0,4.5620902010999425,0,36,compra,Cuiabá,Não Aposentado,4,1
12851,1000.0,20.599475921159357,0,68,compra,Vitória,Aposentado,1,0
12852,1000.0,20.437600449649103,0,37,saque,Aracaju,Não Aposentado,1,1
12853,1000.0,22.52307514972385,0,48,compra,Belo Horizonte,Não Aposentado,4,1
12854,1000.0,6.594852332752914,0,68,compra,Aracaju,Aposentado,1,0
12855,1000.0,1.4132040006767168,0,39,compra,Porto Alegre,Não Aposentado,3,1
12856,1000.0,21.945838946514634,0,49,compra,Boa Vista,Não Aposentado,3,1
12857,1000.0,12.078867452729792,0,47,saque,Macapá,Não Aposentado,1,0
12858,1000.0,20.44114637005136,0,27,compra,Campo Grande,Estudante,4,1
12859,1000.0,3.3272599861711036,0,77,compra,Macapá,Aposentado,4,1
12860,1000.0,11.325573330788494,1,76,compra,João Pessoa,Aposentado,3,1
12861,1000.0,15.950452075622383,1,70,transferencia,Palmas,Aposentado,2,0
12862,1000.0,9.430661427358512,0,38,transferencia,Palmas,Não Aposentado,3,1
12863,1000.0,17.405214493656153,1,20,compra,Porto Alegre,Estudante,4,1
12864,1000.0,0.44205103652100597,0,59,compra,Recife,Não Aposentado,4,1
12865,1000.0,5.154458817509234,1,76,compra,Brasília,Aposentado,1,0
12866,1000.0,23.639893891069317,1,39,saque,Porto Velho,Não Aposentado,2,0
12867,1000.0,16.918467271922466,0,78,compra,Recife,Aposentado,2,0
12868,1000.0,22.751599309335955,0,31,saque,Boa Vista,Não Aposentado,2,0
12869,1000.0,21.716750058249474,0,22,compra,Teresina,Estudante,1,0
12870,1000.0,4.776855474416736,1,52,compra,Manaus,Não Aposentado,5,1
12871,1000.0,5.332302432434172,0,65,compra,Brasília,Aposentado,4,1
12872,1000.0,8.072557684368366,0,44,compra,Teresina,Não Aposentado,3,1
12873,1000.0,2.4959113852374823,0,18,saque,Vitória,Estudante,5,1
12874,1000.0,9.400453555632353,0,63,compra,Salvador,Aposentado,1,0
12875,1000.0,9.638320892080547,0,47,compra,Teresina,Não Aposentado,3,1
12876,1000.0,20.685266636980977,0,52,compra,Recife,Não Aposentado,2,0
12877,1000.0,18.844195507006916,0,78,compra,São Luís,Aposentado,3,1
12878,1000.0,11.796926241850265,1,63,saque,Cuiabá,Aposentado,1,0
12879,1000.0,14.785323383009061,0,65,compra,Teresina,Aposentado,2,0
12880,1000.0,16.49973475153336,1,58,compra,Vitória,Não Aposentado,1,0
12881,1000.0,4.154188100147624,0,64,compra,Brasília,Aposentado,4,1
