id_transacao,valor,tempo,fim_de_semana,idade_cliente,tipo_transacao,cidade,fraude,perfil,numero_transacoes
18655,1000.0,18.46,1,52,compra,Belém,0,Investidor,5
18656,1000.0,17.24,0,63,compra,Recife,0,Aposentado,1
18657,1000.0,11.8,0,20,compra,Belém,0,Estudante,1
18658,1000.0,10.64,0,23,compra,Campo Grande,0,Estudante,1
18659,1000.0,12.64,0,60,compra,São Luís,0,Aposentado,1
18660,1000.0,7.05,1,40,compra,Belém,0,Comerciante,1
18661,1000.0,21.71,0,52,saque,Rio de Janeiro,0,Comerciante,4
18662,1000.0,19.06,1,32,transferencia,Cuiabá,0,Comerciante,3
18663,1000.0,19.23,1,25,saque,Porto Alegre,0,Estudante,1
18664,1000.0,10.4,0,49,compra,Curitiba,0,Bancário,4
18665,1000.0,1.71,1,51,compra,São Luís,0,Investidor,4
18666,1000.0,16.39,0,28,compra,Brasília,1,Bancário,1
18667,1000.0,8.99,1,63,compra,Natal,0,Aposentado,1
18668,1215.1,20.89,1,20,saque,Maceió,0,Estudante,1
18669,1000.0,18.73,0,46,compra,Manaus,0,Investidor,2
18670,1000.0,3.49,1,27,compra,Curitiba,0,Bancário,4
18671,1000.0,14.44,0,35,compra,São Luís,0,Bancário,4
18672,1000.0,16.61,0,35,compra,Brasília,0,Engenheiro,1
18673,1000.0,13.64,1,29,transferencia,São Paulo,0,Investidor,1
18674,1000.0,12.34,0,44,compra,Belém,0,Engenheiro,1
18675,1000.0,5.47,1,71,compra,Florianópolis,0,Aposentado,1
18676,1000.0,5.66,1,68,compra,Vitória,0,Aposentado,1
18677,1000.0,18.43,0,36,saque,Fortaleza,0,Bancário,1
18678,1000.0,0.45,0,58,saque,São Paulo,0,Bancário,3
18679,1000.0,18.69,0,50,compra,Rio Branco,0,Investidor,3
18680,1000.0,12.64,0,42,compra,Belo Horizonte,0,Bancário,4
18681,1000.0,22.47,0,61,compra,Curitiba,0,Aposentado,1
18682,1000.0,23.94,1,76,saque,Fortaleza,0,Aposentado,1
18683,1000.0,15.92,0,19,compra,Porto Alegre,0,Estudante,1
18684,1000.0,9.89,0,19,saque,Maceió,0,Estudante,1
18685,1000.0,11.4,0,22,compra,Salvador,0,Estudante,1
18686,1000.0,4.9,0,39,compra,Goiânia,0,Investidor,2
18687,1000.0,2.38,1,73,compra,Rio Branco,0,Aposentado,1
18688,1000.0,13.89,0,50,compra,Salvador,0,Bancário,5
18689,1000.0,19.33,0,61,transferencia,Porto Alegre,0,Aposentado,1
18690,1000.0,6.28,1,22,compra,Rio de Janeiro,0,Estudante,1
18691,1000.0,10.07,0,45,transferencia,Recife,0,Investidor,2
18692,1000.0,13.31,0,75,saque,São Paulo,0,Aposentado,1
18693,1000.0,21.79,1,31,compra,Porto Alegre,0,Comerciante,1
18694,1000.0,3.33,0,57,compra,Fortaleza,1,Comerciante,4
18695,1000.0,5.69,0,60,compra,Florianópolis,0,Aposentado,1
18696,1000.0,22.04,1,67,transferencia,Florianópolis,0,Aposentado,1
18697,1000.0,0.95,0,27,saque,Manaus,0,Comerciante,1
18698,1000.0,15.75,0,58,compra,Palmas,0,Bancário,5
18699,1000.0,15.35,1,32,compra,Rio Branco,0,Comerciante,2
18700,1000.0,9.2,1,27,compra,Fortaleza,0,Investidor,4
18701,1000.0,11.24,0,21,transferencia,Campo Grande,0,Estudante,1
18702,1000.0,20.52,0,60,transferencia,Florianópolis,0,Aposentado,1
18703,1000.0,3.96,0,72,compra,Aracaju,0,Aposentado,1
18704,1000.0,5.56,1,66,transferencia,Natal,0,Aposentado,1
18705,1000.0,12.3,0,78,transferencia,Belém,0,Aposentado,1
18706,1000.0,9.83,0,35,compra,São Luís,0,Comerciante,1
18707,1000.0,13.78,0,34,compra,Porto Velho,1,Comerciante,1
18708,1000.0,22.1,0,48,saque,Palmas,0,Comerciante,4
18709,1000.0,22.01,1,73,transferencia,Palmas,0,Aposentado,1
18710,1000.0,5.52,0,50,compra,Aracaju,0,Comerciante,5
18711,1000.0,7.25,0,42,compra,Manaus,0,Investidor,4
18712,1000.0,3.89,0,29,compra,Aracaju,0,Comerciante,4
18713,1000.0,22.27,0,72,compra,São Luís,0,Aposentado,1
18714,1000.0,9.55,0,64,transferencia,Macapá,0,Aposentado,1
18715,1000.0,10.79,0,38,compra,Aracaju,0,Investidor,4
18716,1000.0,19.26,0,34,saque,Vitória,0,Bancário,1
18717,1000.0,12.31,1,37,compra,Macapá,0,Bancário,2
18718,1000.0,2.87,0,46,compra,Teresina,0,Comerciante,2
18719,1000.0,10.51,1,20,compra,Maceió,0,Estudante,1
18720,1000.0,15.13,1,24,compra,Natal,0,Estudante,1
18721,1000.0,17.26,0,77,transferencia,Belém,0,Aposentado,1
18722,1000.0,15.49,0,50,compra,Vitória,0,Bancário,2
18723,1000.0,2.86,0,43,saque,Vitória,0,Bancário,2
18724,1000.0,7.3,0,37,compra,Maceió,0,Investidor,2
18725,1000.0,17.61,1,60,compra,Fortaleza,0,Aposentado,1
18726,1000.0,21.12,0,54,compra,Recife,0,Bancário,2
18727,1000.0,1.13,0,49,compra,Belo Horizonte,0,Bancário,3
18728,1000.0,1.01,0,52,saque,Macapá,0,Comerciante,3
18729,1000.0,15.44,0,38,saque,Aracaju,0,Comerciante,1
18730,1000.0,13.15,1,69,compra,Porto Velho,1,Aposentado,1
18731,1000.0,3.73,0,70,saque,Porto Alegre,0,Aposentado,1
18732,1000.0,13.16,0,58,compra,Porto Alegre,0,Bancário,4
18733,1000.0,23.39,0,79,compra,Cuiabá,0,Aposentado,1
18734,1000.0,15.14,0,77,saque,Fortaleza,0,Aposentado,1
18735,1000.0,10.78,0,73,compra,São Luís,0,Aposentado,1
18736,1000.0,19.86,0,25,compra,Palmas,0,Estudante,1
18737,1000.0,5.11,0,19,compra,Salvador,0,Estudante,1
18738,1000.0,9.94,0,68,compra,Brasília,0,Aposentado,1
18739,1000.0,12.67,0,65,compra,Porto Velho,0,Aposentado,1
18740,1000.0,12.11,0,33,compra,Belém,0,Comerciante,3
18741,1000.0,22.1,0,44,compra,Belo Horizonte,0,Investidor,3
18742,1000.0,7.02,0,53,compra,Belém,0,Bancário,1
18743,1000.0,1.36,1,27,compra,Curitiba,0,Bancário,2
18744,1060.92,21.99,0,45,compra,Goiânia,0,Investidor,2
18745,1000.0,5.21,1,34,compra,Vitória,0,Engenheiro,1
18746,1000.0,9.1,1,79,compra,Rio Branco,0,Aposentado,1
18747,1000.0,12.74,1,79,transferencia,Florianópolis,0,Aposentado,1
18748,1000.0,23.42,1,42,saque,Belo Horizonte,0,Investidor,4
18749,1000.0,12.85,1,32,saque,João Pessoa,0,Investidor,2
18750,1000.0,10.75,0,35,compra,Campo Grande,0,Bancário,3
18751,1000.0,14.01,1,45,transferencia,Florianópolis,0,Engenheiro,1
18752,1000.0,23.3,0,19,transferencia,Macapá,0,Estudante,1
18753,1000.0,19.63,0,57,compra,São Luís,1,Comerciante,3
18754,1000.0,4.06,1,59,compra,Porto Velho,0,Investidor,3
18755,1000.0,19.28,0,48,compra,Vitória,0,Investidor,5
18756,1000.0,20.19,0,48,compra,Cuiabá,0,Bancário,2
18757,1000.0,16.58,1,42,compra,Curitiba,0,Investidor,5
18758,1000.0,15.77,0,18,transferencia,Aracaju,0,Estudante,1
18759,1000.0,10.58,0,35,saque,Brasília,0,Engenheiro,1
18760,1000.0,15.4,0,33,compra,Vitória,0,Engenheiro,1
18761,1000.0,17.7,1,59,compra,Vitória,0,Investidor,2
18762,1000.0,2.95,1,54,transferencia,São Paulo,0,Investidor,3
18763,1000.0,6.18,1,58,compra,Belo Horizonte,0,Comerciante,4
18764,1000.0,4.66,0,59,saque,Porto Velho,1,Comerciante,4
18765,1000.0,20.19,0,54,compra,João Pessoa,1,Investidor,4
18766,1000.0,16.32,1,24,compra,Fortaleza,0,Estudante,1
18767,1000.0,10.82,1,23,saque,Rio Branco,0,Estudante,1
18768,1000.0,19.83,0,31,compra,Rio de Janeiro,0,Comerciante,5
18769,1000.0,17.2,0,39,compra,Natal,0,Engenheiro,1
18770,1000.0,21.93,0,67,compra,Rio Branco,0,Aposentado,1
18771,1000.0,1.84,1,48,compra,Belo Horizonte,0,Bancário,5
18772,1000.0,12.22,1,62,compra,Fortaleza,0,Aposentado,1
18773,1000.0,16.96,0,27,compra,Boa Vista,0,Engenheiro,1
18774,1000.0,4.98,0,63,transferencia,Maceió,0,Aposentado,1
18775,1000.0,7.85,0,57,compra,João Pessoa,0,Bancário,1
18776,1000.0,10.06,1,71,compra,Recife,0,Aposentado,1
18777,1000.0,19.06,1,63,compra,São Luís,0,Aposentado,1
18778,1000.0,11.85,0,53,compra,Manaus,1,Investidor,2
18779,1000.0,11.83,0,72,compra,São Paulo,1,Aposentado,1
18780,1000.0,10.34,0,58,compra,Florianópolis,0,Bancário,5
18781,1000.0,5.49,0,72,compra,Campo Grande,0,Aposentado,1
18782,1000.0,22.15,1,55,saque,Vitória,0,Bancário,4
18783,1000.0,7.63,0,51,compra,Florianópolis,0,Investidor,2
18784,1000.0,13.62,1,20,transferencia,Brasília,0,Estudante,1
18785,1000.0,3.57,0,79,saque,Manaus,0,Aposentado,1
18786,1000.0,10.42,0,40,compra,Boa Vista,0,Bancário,4
18787,1000.0,21.69,1,60,compra,Rio Branco,0,Aposentado,1
18788,1000.0,23.89,0,78,saque,São Luís,0,Aposentado,1
18789,1000.0,8.68,1,34,saque,Curitiba,0,Investidor,5
18790,1000.0,3.7,1,46,compra,Porto Velho,0,Comerciante,4
18791,1000.0,7.55,0,18,compra,Vitória,0,Estudante,1
18792,1000.0,7.85,0,20,compra,Aracaju,0,Estudante,1
18793,1000.0,15.47,1,31,saque,Rio de Janeiro,0,Comerciante,2
18794,1000.0,11.91,0,28,compra,Brasília,0,Comerciante,2
18795,1000.0,18.44,0,47,transferencia,Goiânia,0,Comerciante,5
18796,1000.0,16.83,1,38,saque,Teresina,0,Investidor,2
18797,1000.0,6.03,1,33,compra,Rio Branco,0,Bancário,3
18798,1000.0,18.82,1,63,compra,Florianópolis,0,Aposentado,1
18799,1000.0,20.34,0,79,compra,Campo Grande,0,Aposentado,1
18800,1000.0,14.36,1,77,compra,Vitória,0,Aposentado,1
18801,1000.0,22.26,1,68,compra,Aracaju,0,Aposentado,1
18802,1000.0,18.79,0,26,compra,Palmas,0,Investidor,3
18803,1000.0,14.29,0,72,compra,João Pessoa,0,Aposentado,1
18804,1000.0,21.75,0,19,compra,Teresina,0,Estudante,1
18805,1000.0,14.41,1,43,saque,João Pessoa,0,Bancário,3
18806,1000.0,12.51,1,59,compra,Rio Branco,0,Investidor,3
18807,1000.0,8.55,0,20,compra,São Paulo,0,Estudante,1
18808,1000.0,21.19,0,32,compra,Cuiabá,0,Bancário,1
18809,1000.0,2.95,1,29,compra,Belém,0,Comerciante,4
18810,1000.0,11.36,0,36,saque,Palmas,0,Investidor,2
18811,1000.0,12.9,0,58,compra,Recife,0,Comerciante,3
18812,1000.0,13.31,0,31,compra,Teresina,0,Comerciante,3
18813,1000.0,15.65,0,32,transferencia,Belo Horizonte,0,Engenheiro,1
18814,1000.0,12.14,0,40,compra,Maceió,0,Engenheiro,1
18815,1000.0,6.16,0,28,saque,Brasília,0,Investidor,5
18816,1000.0,20.57,0,60,compra,Vitória,0,Aposentado,1
18817,1000.0,15.78,0,20,compra,Brasília,0,Estudante,1
18818,1000.0,20.6,1,60,compra,Porto Alegre,0,Aposentado,1
18819,1000.0,6.63,1,18,saque,Vitória,0,Estudante,1
18820,1000.0,15.29,1,76,compra,Curitiba,0,Aposentado,1
18821,1000.0,17.14,1,21,compra,Campo Grande,0,Estudante,1
18822,1000.0,9.2,0,38,saque,Boa Vista,1,Engenheiro,1
18823,1000.0,19.49,0,42,compra,Natal,0,Investidor,5
18824,1000.0,0.06,0,37,compra,Macapá,0,Investidor,2
18825,1000.0,14.28,1,27,compra,Rio de Janeiro,0,Investidor,1
18826,1000.0,14.73,0,35,saque,Natal,0,Bancário,4
18827,1000.0,12.81,0,50,compra,São Luís,0,Bancário,1
18828,1000.0,15.12,0,70,compra,Rio Branco,0,Aposentado,1
18829,1000.0,4.01,1,52,compra,Palmas,0,Comerciante,5
18830,1000.0,16.43,0,42,compra,Rio Branco,0,Investidor,2
18831,1000.0,8.06,0,20,compra,Aracaju,0,Estudante,1
18832,1000.0,10.85,1,68,compra,São Paulo,0,Aposentado,1
18833,1000.0,7.99,1,67,compra,Porto Alegre,0,Aposentado,1
18834,1000.0,11.37,0,30,compra,Brasília,0,Comerciante,3
18835,1000.0,14.92,0,52,saque,Manaus,0,Bancário,1
18836,1000.0,20.12,0,42,saque,Brasília,0,Investidor,2
18837,1000.0,11.6,1,72,compra,Porto Alegre,0,Aposentado,1
18838,1000.0,7.76,0,35,compra,Macapá,0,Bancário,2
18839,1000.0,11.71,0,68,compra,Campo Grande,0,Aposentado,1
18840,1000.0,16.53,0,47,compra,Belém,0,Comerciante,3
18841,1000.0,8.32,1,57,compra,Natal,0,Comerciante,1
18842,1000.0,9.94,1,63,compra,São Luís,0,Aposentado,1
18843,1000.0,13.51,0,47,compra,Fortaleza,0,Bancário,3
18844,1000.0,7.06,0,75,saque,São Paulo,0,Aposentado,1
18845,1000.0,5.02,1,41,compra,Campo Grande,0,Bancário,5
18846,1000.0,3.37,1,43,compra,Vitória,0,Bancário,2
18847,1000.0,8.46,1,18,compra,Aracaju,0,Estudante,1
18848,1000.0,1.16,1,50,compra,Florianópolis,0,Bancário,3
18849,1000.0,14.0,1,25,transferencia,Florianópolis,0,Estudante,1
18850,1000.0,4.22,0,29,compra,Brasília,0,Engenheiro,1
18851,1000.0,9.06,0,25,saque,Rio de Janeiro,0,Estudante,1
18852,1000.0,6.46,0,28,transferencia,Fortaleza,0,Investidor,3
18853,1000.0,15.13,0,31,compra,Florianópolis,0,Comerciante,1
18854,1000.0,20.41,0,35,compra,Maceió,0,Engenheiro,1
18855,1000.0,15.2,0,61,saque,Porto Velho,0,Aposentado,1
18856,1000.0,13.02,0,57,saque,Salvador,0,Bancário,3
18857,1000.0,16.06,1,18,saque,Manaus,0,Estudante,1
18858,1000.0,0.72,0,38,transferencia,Vitória,0,Engenheiro,1
18859,1000.0,2.95,0,27,compra,João Pessoa,0,Comerciante,3
18860,1000.0,2.28,0,54,compra,Curitiba,0,Investidor,4
18861,1000.0,2.36,0,46,compra,Teresina,0,Comerciante,5
18862,1000.0,6.25,1,63,compra,Natal,0,Aposentado,1
18863,1000.0,12.77,1,57,saque,Maceió,0,Comerciante,5
18864,1000.0,2.75,0,41,compra,Brasília,0,Comerciante,3
18865,1000.0,22.44,0,75,compra,Brasília,0,Aposentado,1
18866,1000.0,20.5,1,61,transferencia,Porto Velho,0,Aposentado,1
18867,1000.0,23.32,0,53,compra,Brasília,0,Comerciante,5
18868,1000.0,1.02,0,35,compra,Rio de Janeiro,0,Comerciante,4
18869,1000.0,20.43,0,32,compra,Aracaju,0,Engenheiro,1
18870,1000.0,19.29,1,49,compra,Manaus,0,Investidor,3
18871,1000.0,21.65,1,55,compra,São Luís,0,Comerciante,1
18872,1000.0,12.67,0,60,compra,Natal,0,Aposentado,1
18873,1000.0,18.91,1,62,compra,Florianópolis,0,Aposentado,1
18874,1000.0,1.23,0,37,compra,Cuiabá,0,Bancário,2
18875,1000.0,1.82,1,51,compra,Porto Alegre,0,Investidor,4
18876,1000.0,2.84,0,26,saque,Cuiabá,0,Investidor,5
18877,1000.0,21.95,0,58,compra,Cuiabá,0,Investidor,2
18878,1000.0,1.47,0,72,saque,Rio Branco,0,Aposentado,1
18879,1000.0,2.4,1,51,compra,Palmas,1,Investidor,5
18880,1000.0,22.33,0,52,compra,Campo Grande,0,Comerciante,2
18881,1000.0,2.58,0,74,compra,João Pessoa,0,Aposentado,1
18882,1000.0,20.87,0,73,compra,Boa Vista,0,Aposentado,1
18883,1000.0,18.94,0,44,saque,Manaus,0,Engenheiro,1
18884,1000.0,0.97,0,59,compra,Vitória,0,Comerciante,2
18885,1000.0,0.52,0,35,compra,Porto Velho,0,Engenheiro,1
18886,1000.0,12.83,0,38,saque,Brasília,0,Engenheiro,1
18887,1000.0,23.93,0,35,saque,Aracaju,0,Comerciante,2
18888,1000.0,21.09,0,44,compra,Campo Grande,0,Engenheiro,1
18889,1000.0,7.44,0,48,compra,Rio de Janeiro,0,Comerciante,4
18890,1000.0,9.27,0,45,compra,Belo Horizonte,0,Bancário,3
18891,1000.0,9.31,0,50,compra,Aracaju,0,Comerciante,1
18892,1000.0,17.62,0,74,compra,Campo Grande,0,Aposentado,1
18893,1000.0,8.19,0,32,saque,Teresina,0,Investidor,5
18894,1000.0,3.55,0,62,compra,Natal,0,Aposentado,1
18895,1000.0,17.93,1,64,compra,Salvador,0,Aposentado,1
18896,1000.0,10.99,0,72,saque,Rio de Janeiro,0,Aposentado,1
18897,1000.0,1.84,1,53,compra,Boa Vista,0,Investidor,2
18898,1000.0,18.96,0,36,compra,Curitiba,0,Bancário,5
18899,1000.0,14.05,0,52,saque,Curitiba,0,Comerciante,3
18900,1000.0,11.74,0,49,compra,Recife,0,Bancário,2
18901,1000.0,16.16,0,62,compra,São Luís,0,Aposentado,1
18902,1000.0,12.13,0,56,compra,Natal,0,Investidor,5
18903,1000.0,15.56,0,75,compra,Goiânia,0,Aposentado,1
18904,1000.0,20.82,0,77,saque,Boa Vista,0,Aposentado,1
18905,1000.0,14.72,1,74,compra,João Pessoa,0,Aposentado,1
18906,1000.0,15.83,0,29,compra,Manaus,0,Engenheiro,1
18907,1000.0,14.73,0,72,compra,Maceió,0,Aposentado,1
18908,1000.0,12.75,0,46,saque,Florianópolis,0,Bancário,2
18909,1000.0,4.13,0,51,saque,Campo Grande,0,Bancário,3
18910,1000.0,8.06,0,33,compra,Florianópolis,0,Investidor,1
18911,1000.0,16.63,0,39,saque,Goiânia,0,Comerciante,1
18912,1000.0,10.21,0,25,compra,Vitória,1,Estudante,1
18913,1791.82,9.75,1,72,compra,Goiânia,0,Aposentado,1
18914,1000.0,18.22,1,29,transferencia,Palmas,0,Bancário,1
18915,1000.0,0.13,0,51,compra,Porto Alegre,1,Investidor,4
18916,1000.0,16.3,0,33,compra,Belo Horizonte,0,Comerciante,1
18917,1000.0,11.74,1,72,compra,Curitiba,0,Aposentado,1
18918,1000.0,9.04,0,64,compra,Salvador,0,Aposentado,1
18919,1000.0,8.17,0,77,saque,Teresina,0,Aposentado,1
18920,1047.64,4.15,0,26,compra,Fortaleza,0,Comerciante,1
18921,1000.0,8.02,0,44,compra,Manaus,0,Engenheiro,1
18922,1000.0,9.39,0,77,compra,Salvador,0,Aposentado,1
18923,1000.0,10.5,1,64,compra,Palmas,0,Aposentado,1
18924,1000.0,16.14,0,52,compra,Recife,0,Investidor,3
18925,1000.0,10.89,0,28,compra,Boa Vista,0,Comerciante,5
18926,1000.0,19.11,0,36,compra,Belém,0,Comerciante,2
18927,1000.0,15.35,0,48,compra,São Luís,1,Comerciante,3
18928,1000.0,4.55,0,32,saque,Vitória,0,Engenheiro,1
18929,1000.0,6.65,1,70,saque,João Pessoa,0,Aposentado,1
18930,1000.0,1.9,1,74,compra,São Luís,0,Aposentado,1
18931,1000.0,22.7,0,44,transferencia,Cuiabá,0,Engenheiro,1
18932,1000.0,21.28,1,50,compra,Boa Vista,0,Investidor,2
18933,1000.0,2.04,0,24,saque,Fortaleza,0,Estudante,1
18934,1000.0,13.78,0,40,compra,Belo Horizonte,0,Comerciante,3
18935,1000.0,23.05,0,53,compra,Porto Alegre,0,Comerciante,4
18936,1000.0,17.93,0,39,compra,Cuiabá,0,Engenheiro,1
18937,1000.0,11.8,1,18,compra,Recife,0,Estudante,1
18938,1000.0,5.79,0,75,saque,Recife,0,Aposentado,1
18939,1000.0,6.7,0,44,saque,João Pessoa,0,Comerciante,2
18940,1000.0,17.67,0,69,compra,Rio de Janeiro,0,Aposentado,1
18941,1000.0,18.73,1,28,compra,João Pessoa,0,Investidor,4
18942,1000.0,12.69,1,68,compra,São Luís,0,Aposentado,1
18943,1000.0,2.9,0,29,transferencia,Belo Horizonte,0,Investidor,1
18944,1000.0,22.41,0,77,compra,Salvador,0,Aposentado,1
18945,1000.0,20.27,1,38,saque,Porto Alegre,1,Bancário,2
18946,1000.0,3.37,0,25,compra,São Luís,0,Estudante,1
18947,1000.0,1.36,0,30,compra,Rio Branco,0,Investidor,3
18948,1000.0,12.86,0,54,compra,Goiânia,0,Comerciante,2
18949,1000.0,6.82,0,50,compra,Aracaju,0,Comerciante,3
18950,1000.0,6.8,0,67,compra,Campo Grande,0,Aposentado,1
18951,1000.0,2.09,1,19,compra,Brasília,0,Estudante,1
18952,1000.0,22.88,0,26,transferencia,Curitiba,0,Investidor,1
18953,1000.0,19.92,0,30,compra,Belém,0,Comerciante,5
18954,1000.0,2.73,0,43,saque,Belo Horizonte,0,Bancário,3
18955,1000.0,21.04,0,62,compra,Boa Vista,0,Aposentado,1
18956,1000.0,16.39,1,72,compra,Porto Velho,0,Aposentado,1
18957,1000.0,7.81,0,64,compra,Teresina,0,Aposentado,1
18958,1000.0,20.91,0,69,compra,Porto Alegre,0,Aposentado,1
18959,1000.0,14.35,0,26,compra,Vitória,0,Comerciante,2
18960,1000.0,20.37,1,78,compra,São Luís,0,Aposentado,1
18961,1000.0,11.26,1,32,compra,Palmas,0,Investidor,1
18962,1000.0,12.02,0,74,compra,Aracaju,0,Aposentado,1
18963,1000.0,6.98,1,24,compra,Cuiabá,0,Estudante,1
18964,1000.0,9.3,0,60,compra,Recife,0,Aposentado,1
18965,1000.0,13.63,0,74,saque,Florianópolis,0,Aposentado,1
18966,1000.0,22.73,0,74,compra,Palmas,0,Aposentado,1
18967,1000.0,14.4,1,72,compra,Curitiba,0,Aposentado,1
18968,1000.0,3.54,1,54,compra,Goiânia,0,Bancário,5
18969,1000.0,0.17,0,26,compra,Palmas,0,Engenheiro,1
18970,1000.0,20.42,1,31,compra,Manaus,0,Bancário,1
18971,1000.0,8.74,0,47,compra,Porto Alegre,0,Comerciante,1
18972,1000.0,7.56,0,68,compra,Belém,0,Aposentado,1
18973,1000.0,19.22,0,64,compra,Boa Vista,0,Aposentado,1
18974,1000.0,22.69,1,65,compra,Belo Horizonte,0,Aposentado,1
18975,1000.0,17.95,0,37,compra,Belo Horizonte,0,Investidor,5
18976,1000.0,4.17,1,64,saque,Porto Alegre,0,Aposentado,1
18977,1000.0,9.39,1,71,compra,Rio de Janeiro,0,Aposentado,1
18978,1000.0,18.23,0,40,saque,São Paulo,0,Investidor,4
18979,1000.0,21.77,0,32,compra,Porto Velho,0,Bancário,3
18980,1000.0,23.97,0,75,compra,Belo Horizonte,1,Aposentado,1
18981,1000.0,12.28,1,73,saque,São Luís,0,Aposentado,1
18982,1000.0,19.74,0,48,saque,Florianópolis,0,Investidor,3
18983,1000.0,1.12,0,21,compra,São Luís,0,Estudante,1
18984,1000.0,6.86,0,42,saque,Brasília,0,Investidor,1
18985,1000.0,8.92,0,79,compra,Teresina,0,Aposentado,1
18986,1000.0,23.41,0,68,compra,Salvador,0,Aposentado,1
18987,1000.0,0.08,1,36,compra,Florianópolis,0,Bancário,5
18988,1000.0,7.39,0,77,compra,Manaus,0,Aposentado,1
18989,1000.0,22.33,0,54,compra,Maceió,0,Investidor,1
18990,1000.0,7.36,0,51,compra,São Luís,0,Comerciante,2
18991,1000.0,5.4,1,18,transferencia,Curitiba,0,Estudante,1
18992,1000.0,17.52,0,58,transferencia,Macapá,0,Comerciante,4
18993,1000.0,17.89,1,48,compra,Salvador,0,Comerciante,4
18994,1000.0,11.33,0,57,compra,Florianópolis,0,Bancário,5
18995,1000.0,22.73,0,61,saque,Florianópolis,0,Aposentado,1
18996,1000.0,4.86,1,52,compra,Florianópolis,0,Investidor,4
18997,1000.0,21.92,1,44,compra,Porto Velho,0,Comerciante,5
18998,1000.0,18.13,1,38,compra,Natal,0,Engenheiro,1
18999,1000.0,8.84,0,25,compra,Macapá,0,Estudante,1
19000,1000.0,19.37,0,35,saque,São Luís,0,Comerciante,3
19001,1000.0,3.2,0,40,saque,Vitória,0,Engenheiro,1
19002,1000.0,3.14,0,58,saque,Belém,0,Bancário,2
19003,1000.0,22.32,0,53,saque,Palmas,0,Comerciante,2
19004,1000.0,2.27,0,46,compra,Boa Vista,0,Comerciante,5
19005,1000.0,0.1,0,33,compra,Boa Vista,0,Comerciante,3
19006,1000.0,9.34,0,67,compra,Macapá,0,Aposentado,1
19007,1000.0,2.49,0,74,saque,São Luís,0,Aposentado,1
19008,1000.0,20.71,1,27,saque,São Paulo,0,Investidor,3
19009,1000.0,22.14,0,34,compra,Campo Grande,0,Investidor,3
19010,1000.0,11.58,0,39,saque,Cuiabá,1,Comerciante,3
19011,1000.0,10.21,1,57,compra,Manaus,0,Comerciante,1
19012,1000.0,12.94,0,19,compra,Natal,0,Estudante,1
19013,1000.0,5.43,0,59,compra,Cuiabá,0,Investidor,1
19014,1000.0,7.15,1,47,compra,Curitiba,0,Investidor,4
19015,1000.0,2.42,0,61,saque,João Pessoa,0,Aposentado,1
19016,1000.0,10.71,1,56,saque,Belém,0,Investidor,5
19017,1000.0,14.68,1,56,compra,Porto Velho,0,Investidor,1
19018,1000.0,22.33,0,62,compra,Curitiba,0,Aposentado,1
19019,1000.0,17.74,0,36,compra,Cuiabá,0,Bancário,2
19020,1000.0,17.35,0,27,saque,Porto Alegre,0,Bancário,3
19021,1000.0,7.39,0,37,compra,Belo Horizonte,0,Comerciante,5
19022,1000.0,21.32,0,41,compra,São Paulo,0,Investidor,2
19023,1000.0,22.73,0,23,compra,Goiânia,0,Estudante,1
19024,1000.0,22.37,1,76,compra,Palmas,0,Aposentado,1
19025,1000.0,0.93,0,62,compra,Porto Alegre,0,Aposentado,1
19026,1000.0,14.5,0,78,saque,Curitiba,0,Aposentado,1
19027,1000.0,15.44,1,35,compra,Boa Vista,0,Bancário,5
19028,1000.0,7.08,1,33,compra,Florianópolis,0,Engenheiro,1
19029,1000.0,23.82,0,71,compra,Porto Alegre,0,Aposentado,1
19030,1000.0,6.99,1,56,compra,Brasília,0,Investidor,5
19031,1000.0,5.2,0,57,compra,Aracaju,0,Comerciante,5
19032,1000.0,11.62,0,57,saque,Cuiabá,0,Comerciante,3
19033,1000.0,7.76,0,33,compra,Campo Grande,0,Comerciante,1
19034,1000.0,22.18,0,57,compra,Fortaleza,0,Investidor,4
19035,1000.0,10.56,0,32,transferencia,São Paulo,0,Comerciante,5
19036,1000.0,9.84,0,57,compra,Boa Vista,0,Comerciante,5
19037,1000.0,15.02,0,23,compra,Cuiabá,0,Estudante,1
19038,1000.0,1.95,0,50,compra,Natal,0,Comerciante,1
19039,1000.0,18.16,0,65,compra,Natal,0,Aposentado,1
19040,1000.0,18.44,1,30,compra,Goiânia,0,Bancário,1
19041,1000.0,11.38,0,21,saque,Florianópolis,0,Estudante,1
19042,1000.0,22.94,0,49,compra,Goiânia,0,Bancário,3
19043,1000.0,13.9,1,67,compra,Curitiba,0,Aposentado,1
19044,1000.0,16.69,1,46,saque,Teresina,0,Investidor,2
19045,1000.0,22.18,0,75,compra,Salvador,0,Aposentado,1
19046,1000.0,15.99,0,24,saque,Natal,0,Estudante,1
19047,1000.0,10.36,1,50,compra,Rio de Janeiro,0,Comerciante,3
19048,1000.0,0.59,0,22,compra,Natal,0,Estudante,1
19049,1000.0,17.48,0,75,compra,Rio Branco,0,Aposentado,1
19050,1000.0,23.16,0,57,compra,Belém,0,Bancário,1
19051,1000.0,11.29,0,21,compra,Recife,0,Estudante,1
19052,1000.0,8.15,1,24,compra,Curitiba,0,Estudante,1
19053,1000.0,12.46,1,33,transferencia,Brasília,0,Engenheiro,1
